id,name_en,name_ar,status,parent_id,isleaf,created_at,updated_at,deleted_at,profile_id,reason,type,created_by
253,Coffee,قهوة,approved,248,1,2021-02-02 15:24:34,2021-02-02 15:24:34,NULL,NULL,NULL,products,NULL
254,Arabic Coffee,قهوة عربية,approved,253,1,2021-02-02 15:27:28,2021-02-02 15:27:28,NULL,NULL,NULL,products,NULL
256,Black Coffee,قهوة سوداء,approved,253,1,2021-02-02 15:27:55,2021-02-02 15:27:55,NULL,NULL,NULL,products,NULL
257,Turkish Coffee,قهوة تركية,approved,253,1,2021-02-02 15:28:20,2021-02-02 15:28:20,NULL,NULL,NULL,products,NULL
258,Coffee Whitener,مبيض قهوة,approved,248,1,2021-02-02 15:28:44,2021-02-02 15:28:44,NULL,NULL,NULL,products,NULL
260,Sugar,سكر,approved,248,1,2021-02-02 15:29:03,2021-02-02 15:29:03,NULL,NULL,NULL,products,NULL
261,Tea,شاي,approved,248,1,2021-02-02 15:29:25,2021-02-02 15:29:25,NULL,NULL,NULL,products,NULL
262,Pasta,مكرونة,approved,250,1,2021-02-02 15:30:00,2021-02-02 15:30:00,NULL,NULL,NULL,products,NULL
263,Rice,أرز,approved,250,1,2021-02-02 15:30:24,2021-02-02 15:30:24,NULL,NULL,NULL,products,NULL
264,Sauces,صلصات,approved,251,1,2021-02-02 15:30:52,2021-02-02 15:30:52,NULL,NULL,NULL,products,NULL
265,Spices,توابل و بهارات,approved,251,1,2021-02-02 15:31:11,2021-02-02 15:31:11,NULL,NULL,NULL,products,NULL
266,Other,أخرى,approved,1262,1,2021-02-02 15:31:50,2022-05-25 19:29:55,NULL,NULL,NULL,products,NULL
267,Noodles,الشعيرية,approved,252,1,2021-02-02 15:34:58,2021-02-02 15:34:58,NULL,NULL,NULL,products,NULL
268,Soup,الحساء,approved,252,1,2021-02-02 15:35:18,2021-02-02 15:35:18,NULL,NULL,NULL,products,NULL
269,Snacks,الأطعمة الخفيفة,approved,1,1,2021-02-02 15:35:44,2022-05-25 23:21:14,NULL,NULL,NULL,products,NULL
270,Biscuits,البساكيت,approved,269,1,2021-02-02 15:36:02,2022-05-25 23:26:03,NULL,NULL,NULL,products,NULL
272,Packed Chocolate,الشوكولاتة المغلفة,approved,271,1,2021-02-02 15:36:51,2022-05-25 23:30:08,NULL,NULL,NULL,products,NULL
273,Ice cream,المثلجات,approved,258,1,2021-02-02 15:37:19,2022-05-29 19:54:19,NULL,NULL,NULL,products,NULL
275,Other,أخرى,approved,266,1,2021-02-02 15:37:38,2022-05-25 19:30:29,NULL,NULL,NULL,products,NULL
276,Medical,الطبية,approved,39,1,2021-02-03 20:22:06,2022-05-25 20:19:34,NULL,NULL,NULL,products,NULL
277,Formal,الرسمية,approved,247,1,2021-02-03 20:22:27,2022-05-25 20:19:00,NULL,NULL,NULL,products,NULL
278,Safe and supported,الآمنة و المدعمة,approved,35,1,2021-02-03 20:22:54,2022-05-25 20:20:03,NULL,NULL,NULL,products,NULL
279,Other,أخرى,approved,1267,0,2021-02-03 20:23:13,2022-05-24 18:20:35,NULL,NULL,NULL,products,NULL
280,Hotels,فنادق,approved,25,1,2021-02-03 20:25:09,2021-02-03 20:25:09,NULL,NULL,NULL,products,NULL
281,Military,عسكرية,approved,25,1,2021-02-03 20:25:25,2021-02-03 20:25:25,NULL,NULL,NULL,products,NULL
282,Restaurants,مطاعم,approved,25,1,2021-02-03 20:25:40,2021-02-03 20:25:40,NULL,NULL,NULL,products,NULL
283,Security and safety,امن و سلامة,approved,25,1,2021-02-03 20:25:51,2021-02-03 20:25:51,NULL,NULL,NULL,products,NULL
284,The centres are,المراكز الصية,approved,25,1,2021-02-03 20:26:07,2021-02-03 20:26:07,NULL,NULL,NULL,products,NULL
285,Others,اخرى,approved,25,1,2021-02-03 20:26:19,2021-02-03 20:26:19,NULL,NULL,NULL,products,NULL
286,Laboratory materials,مواد المختبر,approved,3,1,2021-02-04 14:30:54,2021-02-04 14:30:54,NULL,NULL,NULL,products,NULL
287,Blood transfusion,نقل الدم,approved,286,1,2021-02-04 14:31:20,2021-02-04 14:31:20,NULL,NULL,NULL,products,NULL
288,Cell science,علم الخلايا,approved,286,1,2021-02-04 14:31:56,2021-02-04 14:31:56,NULL,NULL,NULL,products,NULL
289,Chemistry,الكيمياء,approved,286,1,2021-02-04 14:32:17,2021-02-04 14:32:17,NULL,NULL,NULL,products,NULL
290,Hematology,علم الدم و المرضية,approved,286,1,2021-02-04 14:32:43,2021-02-04 14:32:43,NULL,NULL,NULL,products,NULL
291,Immunology,علم المناعة,approved,286,1,2021-02-04 14:33:04,2021-02-04 14:33:04,NULL,NULL,NULL,products,NULL
292,Microbiology,علم الاحياء الدقيقة,approved,286,1,2021-02-04 14:33:22,2021-02-04 14:34:55,NULL,NULL,NULL,products,NULL
293,Surgical Pathology,علم الامراض الجراحي,approved,286,1,2021-02-04 14:33:47,2021-02-04 14:33:47,NULL,NULL,NULL,products,NULL
294,Other,أخرى,approved,286,1,2021-02-04 14:34:11,2021-02-04 14:34:11,NULL,NULL,NULL,products,NULL
295,Medical and surgical instruments,الادوات الطبية و الجراحية,approved,3,1,2021-02-04 14:36:58,2021-02-04 14:36:58,NULL,NULL,NULL,products,NULL
296,Bones and joints,العظام و المفاصل,approved,295,1,2021-02-04 14:37:19,2021-02-04 14:37:19,NULL,NULL,NULL,products,NULL
297,Dermatology,الجلدية,approved,295,1,2021-02-04 14:37:39,2021-02-04 14:37:39,NULL,NULL,NULL,products,NULL
298,Eyes,العيون,approved,295,1,2021-02-04 14:37:56,2021-02-04 14:37:56,NULL,NULL,NULL,products,NULL
299,Heart,القلب,approved,295,1,2021-02-04 14:38:12,2021-02-04 14:38:12,NULL,NULL,NULL,products,NULL
300,Surgeries,العمليات,approved,295,1,2021-02-04 14:38:31,2021-02-04 14:38:31,NULL,NULL,NULL,products,NULL
301,Women and childbirth,النساء و الولادة,approved,295,1,2021-02-04 14:38:54,2021-02-04 14:38:54,NULL,NULL,NULL,products,NULL
302,Other,أخرى,approved,295,1,2021-02-04 14:39:10,2021-02-04 14:39:10,NULL,NULL,NULL,products,NULL
303,Medical consumables,مستهلكات طبية,approved,3,1,2021-02-04 14:39:35,2021-02-04 14:39:35,NULL,NULL,NULL,products,NULL
304,Bones and joints,العظام و المفاصل,approved,303,1,2021-02-04 14:39:51,2021-02-04 14:39:51,NULL,NULL,NULL,products,NULL
305,Brain and nerves,المخ و الاعصاب,approved,303,1,2021-02-04 14:40:09,2021-02-04 14:40:09,NULL,NULL,NULL,products,NULL
306,Chest,الصدر,approved,303,1,2021-02-04 14:40:27,2021-02-04 14:40:27,NULL,NULL,NULL,products,NULL
307,Children and newborns,الاطفال و حديثي الولادة,approved,303,1,2021-02-04 14:40:46,2021-02-04 14:40:46,NULL,NULL,NULL,products,NULL
308,Clinics,العيادات,approved,303,1,2021-02-04 14:41:09,2021-02-04 14:41:09,NULL,NULL,NULL,products,NULL
309,Cosmetics,التجميل,approved,303,1,2021-02-04 14:41:30,2021-02-04 14:41:30,NULL,NULL,NULL,products,NULL
310,Dermatology,الجلدية,approved,303,1,2021-02-04 14:41:47,2021-02-04 14:41:47,NULL,NULL,NULL,products,NULL
311,Diabetes,السكري,approved,303,1,2021-02-04 14:42:07,2021-02-04 14:42:07,NULL,NULL,NULL,products,NULL
312,Emergency,الطوارئ,approved,303,1,2021-02-04 14:42:26,2021-02-04 14:42:26,NULL,NULL,NULL,products,NULL
313,Esoteric and digestive system,الباطنية و الجهاز الهضمي,approved,303,1,2021-02-04 14:42:44,2021-02-04 14:42:44,NULL,NULL,NULL,products,NULL
314,Eyes,العيون,approved,303,1,2021-02-04 14:43:08,2021-02-04 14:43:08,NULL,NULL,NULL,products,NULL
315,General surgery and endoscopy,الجراحة العامة و المناظير,approved,303,1,2021-02-04 14:43:32,2021-02-04 14:43:32,NULL,NULL,NULL,products,NULL
316,Heart and blood vessels,القلب و الاوعية الدموية,approved,303,1,2021-02-04 14:43:51,2021-02-04 14:43:51,NULL,NULL,NULL,products,NULL
317,Infection control,مكافحة العدوى,approved,303,1,2021-02-04 14:44:12,2021-02-04 14:44:12,NULL,NULL,NULL,products,NULL
318,Kidney and dialysis,الكلى و الغسيل الكلوي,approved,303,1,2021-02-04 14:44:31,2021-02-04 14:44:31,NULL,NULL,NULL,products,NULL
319,Lab,المختبر,approved,303,1,2021-02-04 14:44:48,2021-02-04 14:44:48,NULL,NULL,NULL,products,NULL
320,"Nose, ear and throat",الانف و الاذن و الحنجرة,approved,303,1,2021-02-04 14:45:06,2021-02-04 14:45:06,NULL,NULL,NULL,products,NULL
321,Physiotherapy,العلاج الطبيعي,approved,303,1,2021-02-04 14:45:25,2021-02-04 14:45:25,NULL,NULL,NULL,products,NULL
322,PPE,PPE,approved,303,1,2021-02-04 14:45:44,2021-02-04 14:45:44,NULL,NULL,NULL,products,NULL
323,Surgery,الجراحة,approved,303,1,2021-02-04 14:46:01,2021-02-04 14:46:01,NULL,NULL,NULL,products,NULL
324,Teeth,الأسنان,approved,303,1,2021-02-04 14:46:17,2021-02-04 14:46:17,NULL,NULL,NULL,products,NULL
325,Urinary tract,المسالك البولية,approved,303,1,2021-02-04 14:46:42,2021-02-04 14:46:42,NULL,NULL,NULL,products,NULL
326,Women and childbirth,النساء و الولادة,approved,303,1,2021-02-04 14:47:03,2021-02-04 14:47:03,NULL,NULL,NULL,products,NULL
327,X-ray,الأشعة,approved,303,1,2021-02-04 14:47:24,2021-02-04 14:47:24,NULL,NULL,NULL,products,NULL
328,Other,أخرى,approved,303,1,2021-02-04 14:47:39,2021-02-04 14:47:39,NULL,NULL,NULL,products,NULL
329,Bags and medical waste,الاكياس و النفايات الطبية,approved,317,1,2021-02-04 15:25:03,2021-02-04 15:25:03,NULL,NULL,NULL,products,NULL
330,Surgery Soap,صابون العمليات,approved,317,1,2021-02-04 15:31:57,2021-02-04 15:31:57,NULL,NULL,NULL,products,NULL
331,Sterile,معقمات,approved,317,1,2021-02-04 15:32:27,2021-02-04 15:32:27,NULL,NULL,NULL,products,NULL
332,Face Mask,كمامات,approved,317,1,2021-02-04 15:36:03,2021-02-04 15:36:03,NULL,NULL,NULL,products,NULL
333,Medical devices and maintenance,الاجهزة الطبية و الصيانة,approved,3,1,2021-02-04 15:37:41,2021-02-04 15:37:41,NULL,NULL,NULL,products,NULL
334,Examination and reports,الفحص و التقارير,approved,333,1,2021-02-04 15:47:38,2021-02-04 15:47:38,NULL,NULL,NULL,products,NULL
335,Insulation rooms,غرف العزل,approved,334,1,2021-02-04 15:48:29,2021-02-04 16:10:50,NULL,NULL,NULL,products,NULL
336,Medical devices,الأجهزة الطبية,approved,334,1,2021-02-04 15:48:58,2021-02-04 16:11:16,NULL,NULL,NULL,products,NULL
339,X Ray,الأشعة,approved,334,1,2021-02-04 16:12:25,2021-02-04 16:12:25,NULL,NULL,NULL,products,NULL
340,Other,أخرى,approved,334,1,2021-02-04 16:12:57,2021-02-04 16:12:57,NULL,NULL,NULL,products,NULL
341,Maintenance of equipment,صيانة الاجهزة,approved,333,1,2021-02-04 16:13:20,2021-02-04 16:13:20,NULL,NULL,NULL,products,NULL
342,Medical devices,الاجهزة الطبية,approved,333,1,2021-02-04 16:14:21,2021-02-04 16:14:21,NULL,NULL,NULL,products,NULL
343,Bone,العظام,approved,342,1,2021-02-04 17:16:20,2021-02-04 17:16:20,NULL,NULL,NULL,products,NULL
344,Brain and nerves,المخ و الاعصاب,approved,342,1,2021-02-04 17:19:10,2021-02-04 17:19:10,NULL,NULL,NULL,products,NULL
345,Chest,الصدر,approved,342,1,2021-02-04 17:19:30,2021-02-04 17:19:30,NULL,NULL,NULL,products,NULL
346,Clinics,العيادات,approved,342,1,2021-02-04 17:21:04,2021-02-04 17:21:04,NULL,NULL,NULL,products,NULL
347,Cosmetics,التجميل,approved,342,1,2021-02-04 17:21:20,2021-02-04 17:21:20,NULL,NULL,NULL,products,NULL
348,Dermatology,الجلدية,approved,342,1,2021-02-04 17:21:51,2021-02-04 17:21:51,NULL,NULL,NULL,products,NULL
349,Diabetes,السكري,approved,342,1,2021-02-04 17:22:17,2021-02-04 17:22:17,NULL,NULL,NULL,products,NULL
350,Dialysis,غسيل الكلى,approved,342,1,2021-02-04 17:22:43,2021-02-04 17:22:43,NULL,NULL,NULL,products,NULL
351,Emergency,الطوارئ,approved,342,1,2021-02-04 17:30:25,2021-02-04 17:30:25,NULL,NULL,NULL,products,NULL
352,Endoscopy,المناظير,approved,342,1,2021-02-04 17:30:49,2021-02-04 17:30:49,NULL,NULL,NULL,products,NULL
353,Eyes,العيون,approved,342,1,2021-02-04 17:31:12,2021-02-04 17:31:12,NULL,NULL,NULL,products,NULL
354,Heart,القلب,approved,342,1,2021-02-04 17:31:35,2021-02-04 17:31:35,NULL,NULL,NULL,products,NULL
355,Infection control,مكافحة العدوى,approved,342,1,2021-02-04 17:32:07,2021-02-04 17:32:07,NULL,NULL,NULL,products,NULL
356,Measuring devices,اجهزة القياس,approved,355,1,2021-02-04 17:32:41,2021-02-04 17:32:41,NULL,NULL,NULL,products,NULL
357,Sterilization devices,اجهزة التعقيم,approved,355,1,2021-02-04 17:33:08,2021-02-04 17:33:08,NULL,NULL,NULL,products,NULL
358,Lab,المختبر,approved,342,1,2021-02-04 17:33:32,2021-02-04 17:33:32,NULL,NULL,NULL,products,NULL
359,Medical refrigerators,الثلاجات الطبية,approved,342,1,2021-02-04 17:34:28,2021-02-04 17:34:28,NULL,NULL,NULL,products,NULL
360,Cooling,تبريد,approved,359,1,2021-02-04 17:35:02,2021-02-04 17:35:02,NULL,NULL,NULL,products,NULL
361,Freeze,تجميد,approved,359,1,2021-02-04 17:35:25,2021-02-04 17:35:25,NULL,NULL,NULL,products,NULL
362,"Nose, ear and throat",الانف و الاذن و الحنجرة,approved,342,1,2021-02-04 17:35:49,2021-02-04 17:35:49,NULL,NULL,NULL,products,NULL
363,Physiotherapy,العلاج الطبيعي,approved,342,1,2021-02-04 17:36:13,2021-02-04 17:36:13,NULL,NULL,NULL,products,NULL
364,Surgeries,العمليات,approved,342,1,2021-02-04 17:36:40,2021-02-04 17:36:40,NULL,NULL,NULL,products,NULL
366,Teeth,الأسنان,approved,342,1,2021-02-04 17:37:38,2021-02-04 17:37:38,NULL,NULL,NULL,products,NULL
367,Urinary tract,المسالك البولية,approved,342,1,2021-02-04 17:38:03,2021-02-04 17:38:03,NULL,NULL,NULL,products,NULL
368,Women and childbirth,النساء و الولادة,approved,342,1,2021-02-04 17:38:41,2021-02-04 17:38:41,NULL,NULL,NULL,products,NULL
369,Other,أخرى,approved,342,1,2021-02-04 17:39:06,2021-02-04 17:39:06,NULL,NULL,NULL,products,NULL
370,Medical gas,الغاز الطبي,approved,333,1,2021-02-04 17:47:11,2021-02-04 17:47:11,NULL,NULL,NULL,products,NULL
371,Gas cylinders,اسطوانات الغاز,approved,370,1,2021-02-04 17:47:43,2021-10-12 14:29:00,NULL,NULL,NULL,products,NULL
372,Gas stations,محطات الغاز,approved,370,1,2021-02-04 17:48:02,2021-02-04 17:48:02,NULL,NULL,NULL,products,NULL
373,Refilling.,إعادة التعبئة,approved,370,1,2021-02-04 17:48:35,2021-02-04 17:48:35,NULL,NULL,NULL,products,NULL
374,Other,أخرى,approved,370,1,2021-02-04 17:48:53,2021-02-04 17:48:53,NULL,NULL,NULL,products,NULL
375,Spare,قطع الغيار,approved,333,1,2021-02-04 17:49:23,2021-02-04 17:49:23,NULL,NULL,NULL,products,NULL
376,Medical furniture,الاثاث الطبي,approved,3,1,2021-02-04 17:50:19,2021-02-04 17:50:19,NULL,NULL,NULL,products,NULL
377,Beds,الأسرة,approved,376,1,2021-02-04 18:02:32,2021-02-04 18:02:32,NULL,NULL,NULL,products,NULL
378,Ambulance,الإسعاف,approved,377,1,2021-02-04 18:02:54,2021-02-04 18:02:54,NULL,NULL,NULL,products,NULL
379,Emergency,الطوارئ,approved,377,1,2021-02-04 18:03:16,2021-02-04 18:03:16,NULL,NULL,NULL,products,NULL
380,Hypnotherapy,التنويم,approved,377,1,2021-02-04 18:03:39,2021-02-04 18:03:39,NULL,NULL,NULL,products,NULL
381,Transport,النقل,approved,377,1,2021-02-04 18:04:06,2021-02-04 18:04:06,NULL,NULL,NULL,products,NULL
382,Other,أخرى,approved,377,1,2021-02-04 18:04:33,2021-02-04 18:04:33,NULL,NULL,NULL,products,NULL
383,Chairs,الكراسي,approved,376,1,2021-02-04 18:04:48,2021-02-04 20:22:52,NULL,NULL,NULL,products,NULL
384,Disabled,المعاقين,approved,383,1,2021-02-04 18:05:37,2021-02-04 18:05:37,NULL,NULL,NULL,products,NULL
385,Employee,الموظفين,approved,383,1,2021-02-04 18:05:59,2021-02-04 18:05:59,NULL,NULL,NULL,products,NULL
386,Nurse,الممرضين,approved,383,1,2021-02-04 18:06:21,2021-02-04 18:06:21,NULL,NULL,NULL,products,NULL
387,Waiting,الانتظار,approved,383,1,2021-02-04 18:06:49,2021-02-04 18:06:49,NULL,NULL,NULL,products,NULL
388,Other,أخرى,approved,383,1,2021-02-04 18:07:05,2021-02-04 18:07:05,NULL,NULL,NULL,products,NULL
390,Boards,لوحات,approved,389,1,2021-02-04 18:07:52,2021-02-04 18:07:52,NULL,NULL,NULL,products,NULL
391,Carry and evacuate,حمل و إخلاء,approved,389,1,2021-02-04 18:08:17,2021-02-04 18:08:17,NULL,NULL,NULL,products,NULL
393,Hypnosis,التنويم,approved,392,1,2021-02-04 18:08:58,2021-02-04 18:08:58,NULL,NULL,NULL,products,NULL
394,Isolation,العزل,approved,392,1,2021-02-04 18:09:25,2021-02-04 18:09:25,NULL,NULL,NULL,products,NULL
395,pharmaceutical,الأدوية,approved,392,1,2021-02-04 18:09:47,2021-02-04 18:09:47,NULL,NULL,NULL,products,NULL
396,Surgeries,العمليات,approved,392,1,2021-02-04 18:10:10,2021-02-04 18:10:10,NULL,NULL,NULL,products,NULL
397,X-rays,الأشعة,approved,392,1,2021-02-04 18:10:29,2021-02-04 18:10:29,NULL,NULL,NULL,products,NULL
399,Medical files,الملفات الطبية,approved,398,1,2021-02-04 18:22:18,2021-02-04 18:22:18,NULL,NULL,NULL,products,NULL
400,Fixed,ثابتة,approved,399,1,2021-02-04 18:22:51,2021-02-04 18:22:51,NULL,NULL,NULL,products,NULL
401,Moving,متحركة,approved,399,1,2021-02-04 18:23:27,2021-02-04 18:23:27,NULL,NULL,NULL,products,NULL
402,Medicines,الادوية,approved,398,1,2021-02-04 18:24:09,2021-02-04 18:24:09,NULL,NULL,NULL,products,NULL
403,External Pharmacy,الصيدلية الداخلية,approved,402,1,2021-02-04 18:24:41,2021-02-04 18:24:41,NULL,NULL,NULL,products,NULL
404,In-house pharmacy,الصيدلية الخارجية,approved,402,1,2021-02-04 18:25:06,2021-02-04 18:25:06,NULL,NULL,NULL,products,NULL
405,Medical materials,المعدات الطبية,approved,402,1,2021-02-04 18:25:34,2021-02-04 18:25:34,NULL,NULL,NULL,products,NULL
406,Shelves for medical departments,المواد الطبية,approved,398,1,2021-02-04 18:26:01,2021-02-04 18:26:01,NULL,NULL,NULL,products,NULL
407,Shelves for warehouses,ارفف مستودعات,approved,406,1,2021-02-04 18:26:24,2021-02-04 18:26:24,NULL,NULL,NULL,products,NULL
408,Other,أخرى,approved,406,1,2021-02-04 18:26:48,2021-02-04 18:26:48,NULL,NULL,NULL,products,NULL
410,Emergency,الطوارئ,approved,409,1,2021-02-04 18:29:01,2021-02-04 18:29:01,NULL,NULL,NULL,products,NULL
411,Manufacturing,التصنيع,approved,409,1,2021-02-04 18:29:18,2021-02-04 18:29:18,NULL,NULL,NULL,products,NULL
412,Medicine,الأدوية,approved,409,1,2021-02-04 18:29:38,2021-02-04 18:29:38,NULL,NULL,NULL,products,NULL
413,Service,الخدمة,approved,409,1,2021-02-04 18:29:57,2021-02-04 18:29:57,NULL,NULL,NULL,products,NULL
414,Stainless Steel Cars,عربات ستاينلس ستيل,approved,409,1,2021-02-04 18:30:31,2021-02-04 18:30:31,NULL,NULL,NULL,products,NULL
416,Family food service,خدمة الطعام للاسرة,approved,415,1,2021-02-04 18:31:51,2021-02-04 18:31:51,NULL,NULL,NULL,products,NULL
417,Medical tables,طاولات طبية,approved,415,1,2021-02-04 18:32:11,2021-02-04 18:32:11,NULL,NULL,NULL,products,NULL
418,Other,أخرى,approved,415,1,2021-02-04 18:32:28,2021-02-04 18:32:28,NULL,NULL,NULL,products,NULL
421,Doors,الأبواب,approved,376,1,2021-02-04 20:24:05,2021-02-04 20:24:05,NULL,NULL,NULL,products,NULL
423,Designs,تصميم,approved,421,1,2021-02-04 20:24:55,2021-02-04 20:24:55,NULL,NULL,NULL,products,NULL
424,Emergency,الطوارئ,approved,421,1,2021-02-04 20:25:31,2021-02-04 20:25:31,NULL,NULL,NULL,products,NULL
426,Movable,متحركة,approved,421,1,2021-02-04 20:28:51,2021-02-04 20:28:51,NULL,NULL,NULL,products,NULL
427,Rooms,الغرف و العمليات,approved,421,1,2021-02-04 20:29:18,2021-02-04 20:29:18,NULL,NULL,NULL,products,NULL
428,Evacuation,الإخلاء,approved,376,1,2021-02-05 01:27:58,2021-02-05 01:27:58,NULL,NULL,NULL,products,NULL
429,Boards,لوحات,approved,428,1,2021-02-05 01:29:04,2021-02-05 01:29:04,NULL,NULL,NULL,products,NULL
430,Carry and evacuate,حمل و إخلاء,approved,428,1,2021-02-05 01:29:26,2021-02-05 01:29:26,NULL,NULL,NULL,products,NULL
431,Rooms,الغرف,approved,376,1,2021-02-05 01:29:43,2021-02-05 01:29:43,NULL,NULL,NULL,products,NULL
432,Hypnosis,التنويم,approved,431,1,2021-02-05 01:30:02,2021-02-05 01:30:02,NULL,NULL,NULL,products,NULL
433,Isolation,العزل,approved,431,1,2021-02-05 01:30:21,2021-02-05 01:30:21,NULL,NULL,NULL,products,NULL
434,pharmaceutical,الأدوية,approved,431,1,2021-02-05 01:31:23,2021-02-05 01:31:23,NULL,NULL,NULL,products,NULL
435,Surgeries,العمليات,approved,431,1,2021-02-05 01:31:40,2021-02-05 01:31:40,NULL,NULL,NULL,products,NULL
436,X-rays,الأشعة,approved,431,1,2021-02-05 01:31:55,2021-02-05 01:31:55,NULL,NULL,NULL,products,NULL
437,Shelves,الأرفف,approved,376,1,2021-02-05 01:32:10,2021-02-05 01:32:10,NULL,NULL,NULL,products,NULL
438,Medical files,الملفات الطبية,approved,437,1,2021-02-05 01:32:30,2021-02-05 01:32:30,NULL,NULL,NULL,products,NULL
439,Medicines,الأدوية,approved,437,1,2021-02-05 01:32:47,2021-02-05 01:32:47,NULL,NULL,NULL,products,NULL
